Goals,Deaths,Reward,Step 
304,158,-1.000272,40052
305,158,1.068693,40197
305,159,-0.98025,40252
305,160,-0.98025,40442
305,161,-1.000272,40512
305,162,-1.000272,40552
306,162,1.058207,40727
307,162,1.151329,40807
308,162,1.137397,40892
309,162,1.085539,41047
309,163,-0.98025,41087
309,164,-0.98025,41142
310,164,1.058551,41312
310,165,-1.000272,41392
311,165,1.088243,41542
311,166,-1.000272,41597
312,166,1.074916,41732
313,166,1.071156,41872
314,166,1.073802,42007
315,166,1.097767,42112
316,166,1.169004,42182
316,167,-0.98025,42242
317,167,1.079728,42367
317,168,-0.98025,42437
317,169,-1.000272,42507
318,169,1.108423,42602
319,169,1.091471,42712
319,170,-1.000272,42822
320,170,1.069011,43027
321,170,1.055283,43207
321,171,-1.000272,43262
321,172,-1.000272,43322
321,173,-1.000272,43437
322,173,1.117789,43542
323,173,1.045182,43762
323,174,-1.000272,43827
324,174,1.085975,43982
324,175,-1.000272,44097
325,175,1.084473,44217
325,176,-1.000272,44287
325,177,-1.000272,44392
325,178,-1.000272,44457
325,179,-0.98025,44512
325,180,-1.000272,44637
326,180,1.109036,44752
326,181,-1.000272,44852
326,182,-1.000272,44972
326,183,-1.000272,45157
327,183,1.082372,45282
328,183,1.059251,45452
329,183,1.11975,45552
329,184,-1.000272,45612
330,184,1.060334,45777
331,184,1.12021,45862
332,184,1.110659,45972
332,185,-1.000272,46052
333,185,1.091471,46162
333,186,-1.000272,46287
333,187,-1.000272,46342
334,187,1.123184,46427
334,188,-1.000272,46522
334,189,-0.98025,46647
335,189,1.089818,46762
336,189,1.068221,46912
336,190,-1.000272,46952
337,190,1.096815,47057
337,191,-1.000272,47132
338,191,1.07272,47272
338,192,-1.000272,47352
339,192,1.079093,47482
339,193,-0.98025,47522
340,193,1.14475,47602
341,193,1.163662,47667
342,193,1.101768,47767
343,193,1.077247,47897
343,194,-0.98025,48032
343,195,-1.000272,48097
343,196,-1.000272,48197
343,197,-0.98025,48302
344,197,1.116007,48392
344,198,-1.000272,48542
345,198,1.142585,48612
346,198,1.046897,48827
347,198,1.121679,48912
348,198,1.074999,49097
348,199,-0.98025,49182
348,200,-1.000272,49297
349,200,1.108423,49392
350,200,1.089013,49507
350,201,-1.000272,49572
350,202,-0.98025,49642
351,202,1.069172,49787
352,202,1.109618,49882
352,202,-5.448073E-05,50008
353,202,1.083061,50128
354,202,1.061839,50293
355,202,1.064244,50448
356,202,1.12076,50548
356,203,-1.000272,50613
357,203,1.080373,50738
357,204,-1.000272,50853
357,205,-0.98025,50918
357,206,-1.000272,51073
357,207,-1.000272,51108
358,207,1.081695,51233
358,208,-0.98025,51313
358,209,-1.000272,51378
358,210,-1.000272,51418
359,210,1.07593,51598
359,211,-1.000272,51798
360,211,1.12021,51883
360,212,-1.000272,51923
361,212,1.094938,52058
361,213,-1.000272,52163
362,213,1.061456,52328
362,214,-1.000272,52383
363,214,1.081862,52548
363,215,-1.000272,52668
364,215,1.083061,52788
365,215,1.12631,52868
366,215,1.066394,53018
366,216,-1.000272,53088
367,216,1.09975,53213
367,217,-1.000272,53318
367,218,-0.98025,53393
367,219,-1.000272,53453
367,220,-0.98025,53543
368,220,1.090637,53653
368,221,-1.000272,53743
369,221,1.091471,53853
369,222,-1.000272,53958
369,223,-1.000272,54033
369,224,-1.000272,54108
370,224,1.09232,54218
370,225,-0.98025,54348
371,225,1.095881,54453
371,226,-0.98025,54513
371,227,-1.000272,54583
371,228,-1.000272,54638
372,228,1.136714,54713
373,228,1.131307,54793
374,228,1.094966,54898
375,228,1.148981,54968
376,228,1.115904,55073
376,229,-1.000272,55158
376,230,-1.000272,55253
377,230,1.085198,55373
377,231,-0.98025,55448
378,231,1.049979,55648
379,231,1.083761,55768
380,231,1.112343,55878
381,231,1.110839,55968
382,231,1.07272,56108
383,231,1.151329,56188
384,231,1.136714,56263
385,231,1.073802,56398
386,231,1.14962,56478
387,231,1.099728,56578
387,232,-1.000272,56658
388,232,1.121679,56743
389,232,1.140232,56828
390,232,1.127277,56923
391,232,1.079728,57048
391,233,-0.98025,57103
392,233,1.12021,57188
393,233,1.090173,57333
394,233,1.148981,57403
395,233,1.072191,57543
396,233,1.133061,57618
397,233,1.079728,57743
397,234,-0.98025,57813
398,234,1.075485,57948
399,234,1.09849,58078
400,234,1.130861,58168
