Goals,Deaths,Reward,Step 
408,383,-1,115185
408,384,-1,115350
409,384,1.05988,115520
410,384,1.076923,115650
410,385,-1,115780
411,385,1.114943,115870
412,385,1.057471,116045
412,386,-1,116185
413,386,1.09434,116295
414,386,1.087719,116410
415,386,1.136986,116485
416,386,1.084746,116605
417,386,1.081301,116730
417,387,-1,116870
417,388,-1,116975
418,388,1.081967,117100
419,388,1.083333,117220
420,388,1.093458,117330
420,389,-1,117460
421,389,1.08,117585
422,389,1.089286,117700
422,390,-1,117820
423,390,1.11236,117910
423,391,-1,118015
423,392,-1,118150
423,393,-1,118290
424,393,1.10989,118385
424,394,-1,118510
425,394,1.059172,118680
425,395,-1,118845
426,395,1.064516,119000
427,395,1.074627,119135
428,395,1.107527,119230
429,395,1.062112,119395
430,395,1.09434,119505
430,396,-1,119640
431,396,1.071942,119780
432,396,1.125,119860
432,397,-1,119980
433,397,1.128205,120060
434,397,1.07874,120190
434,398,-1,120315
435,398,1.084746,120435
435,399,-1,120555
436,399,1.078125,120685
437,399,1.052083,120880
438,399,1.056818,121060
438,400,-1,121165
438,401,-1,121300
439,401,1.1,121400
440,401,1.07874,121530
440,402,-1,121630
440,403,-1,121830
441,403,1.113636,121920
442,403,1.088496,122035
443,403,1.048309,122245
444,403,1.098039,122350
444,404,-1,122535
444,405,-1,122670
445,405,1.069444,122815
446,405,1.073529,122955
447,405,1.114943,123045
448,405,1.096154,123150
449,405,1.074074,123285
450,405,1.121951,123370
451,405,1.078125,123500
452,405,1.091743,123610
453,405,1.045455,123830
454,405,1.089286,123945
454,406,-1,124140
455,406,1.074074,124275
455,407,-1,124405
455,408,-1,124515
455,409,-1,124640
456,409,1.06993,124785
456,410,-1,124950
457,410,1.065359,125105
457,411,-1,125245
458,411,1.060606,125410
459,411,1.070423,125555
460,411,1.136986,125630
460,412,-1,125750
461,412,1.044248,125980
462,412,1.082645,126105
463,412,1.06993,126250
464,412,1.087719,126365
464,413,-1,126550
464,414,-1,126685
465,414,1.081301,126810
466,414,1.050761,127010
466,415,-1,127240
466,416,-1,127345
467,416,1.090909,127455
468,416,1.086207,127575
469,416,1.108696,127670
470,416,1.105263,127765
471,416,1.1,127865
472,416,1.119048,127950
473,416,1.108696,128045
473,417,-1,128230
473,418,-1,128325
474,418,1.067568,128475
475,418,1.091743,128585
476,418,1.1,128685
477,418,1.055249,128870
478,418,1.097087,128975
478,419,-1,129105
479,419,1.076923,129235
480,419,1.12987,129315
480,420,-1,129375
480,421,-1,129520
481,421,1.081301,129645
482,421,1.08,129770
483,421,1.075758,129905
484,421,1.107527,130000
484,422,-1,130115
484,423,-1,130245
484,424,-1,130385
485,424,1.1,130485
486,424,1.117647,130570
487,424,1.10101,130670
488,424,1.120482,130755
489,424,1.079365,130885
489,425,-1,131060
490,425,1.057804,131235
491,425,1.074627,131370
491,426,-1,131510
492,426,1.089286,131625
492,427,-1,131760
492,428,-1,131875
492,429,-1,131960
492,430,-1,132140
492,431,-1,132335
493,431,1.075758,132470
494,431,1.1,132570
494,432,-1,132700
495,432,1.05291,132890
495,433,-1,133120
496,433,1.080645,133245
497,433,1.081967,133370
498,433,1.091743,133480
499,433,1.117647,133565
499,434,-1,133685
499,435,-1,133850
499,436,-1,133970
500,436,1.071942,134110
501,436,1.10101,134210
501,437,-1,134385
502,437,1.073529,134525
502,438,-1,134670
503,438,1.131579,134750
504,438,1.116279,134840
504,439,-1,134955
505,439,1.103093,135055
505,440,-1,135225
506,440,1.105263,135320
507,440,1.062893,135480
508,440,1.108696,135575
509,440,1.068027,135725
510,440,1.10101,135825
510,441,-1,135970
511,441,1.114943,136060
512,441,1.060606,136225
513,441,1.060241,136395
513,442,-1,136510
514,442,1.0625,136670
515,442,1.077519,136800
516,442,1.09009,136915
517,442,1.086957,137030
518,442,1.10101,137130
519,442,1.093458,137240
520,442,1.084034,137360
521,442,1.097087,137465
522,442,1.080645,137590
522,443,-1,137805
523,443,1.104167,137905
524,443,1.080645,138030
525,443,1.089286,138145
525,444,-1,138245
526,444,1.084746,138365
526,445,-1,138510
527,445,1.1,138610
528,445,1.106383,138705
529,445,1.086957,138820
530,445,1.092593,138930
531,445,1.044843,139155
532,445,1.102041,139255
533,445,1.106383,139350
534,445,1.09434,139460
535,445,1.07874,139590
536,445,1.084034,139710
537,445,1.069444,139855
537,446,-1,139990
537,447,-1,140185
538,447,1.070423,140330
539,447,1.096154,140435
540,447,1.091743,140545
541,447,1.077519,140675
541,448,-1,140790
541,449,-1,140920
542,449,1.084034,141040
543,449,1.06135,141205
543,450,-1,141395
544,450,1.120482,141480
544,451,-1,141620
545,451,1.1,141720
546,451,1.065359,141875
547,451,1.12987,141955
547,452,-1,142130
548,452,1.087719,142245
549,452,1.097087,142350
549,453,-1,142455
550,453,1.082645,142580
