Goals,Deaths,Reward,Step 
35,392,-5.448073E-05,25007
35,393,-1.000112,25052
35,394,-1,25127
35,395,-0.98025,25192
35,396,-1,25217
35,397,-1.000272,25227
35,398,-1.000056,25277
35,399,-1.000218,25327
35,400,-0.99605,25367
35,401,-1.000109,25417
35,403,-2.000168,25492
35,404,-1.00028,25522
35,405,-0.98025,25587
35,406,-1,25617
35,407,-1.000272,25812
35,408,-1.000163,25857
35,409,-1.000272,25862
35,410,-1.000109,25907
35,411,-1.000272,25912
35,412,-1.000272,25977
35,413,-1.000272,25992
35,414,-1.000168,26042
35,415,-0.98025,26102
35,416,-1.000272,26182
35,417,-1.000272,26187
35,418,-1,26292
35,419,-0.98025,26362
35,420,-1.00028,26367
35,421,-1.000054,26407
35,422,-1.000056,26507
35,423,-1.000272,26512
35,424,-0.98815,26617
35,426,-2.000164,26687
35,427,-1.000168,26782
35,428,-1.000272,26842
35,429,-1.000168,26937
35,430,-1.000109,26992
35,431,-1.000272,26997
35,432,-1.000272,27007
35,433,-1.000272,27012
35,434,-1.000054,27102
35,435,-1.000272,27107
35,436,-1,27227
35,437,-1.000168,27332
35,438,-1.000109,27397
35,439,-1.000109,27452
35,440,-1.00028,27512
35,441,-1.000272,27582
35,442,-1.00028,27602
35,443,-1.000054,27662
35,444,-0.9921,27747
35,445,-1,27867
35,446,-1,27907
35,447,-0.98025,27912
35,448,-1,27982
35,449,-1.000272,27987
35,450,-1.000056,27997
35,451,-1.000054,28037
35,452,-1,28077
35,453,-0.98815,28127
35,454,-1.000272,28187
35,455,-1.000163,28192
35,456,-1,28227
35,457,-1.000218,28252
35,458,-1.00028,28327
35,459,-1,28467
35,461,-1.9842,28527
35,462,-1.000054,28617
35,463,-1,28662
35,464,-1.000272,28667
35,465,-1,28782
35,466,-1.000272,28787
35,467,-1.000224,28842
35,468,-1.000218,28967
35,469,-1.000272,29212
35,470,-1.000168,29322
35,471,-1.000224,29367
35,472,-1.000218,29422
35,473,-1,29462
35,474,-1.000163,29512
35,475,-0.98815,29582
35,476,-1.000272,29657
35,477,-1.000272,29817
35,478,-1.000272,29822
35,479,-1.000272,29827
35,480,-1.000272,29832
35,481,-1.000272,29837
35,482,-1.000109,29897
35,483,-0.98025,29902
35,484,-1.000218,29952
35,485,-0.98815,29992
35,486,-1.000218,30117
35,488,-1.98815,30177
35,489,-0.98025,30182
35,490,-0.9921,30222
35,491,-1.000109,30402
35,492,-1.000272,30407
35,493,-1.000054,30452
36,493,1.078468,30582
36,494,-1.000272,30647
36,495,-0.98815,30722
36,496,-1.000224,30767
36,497,-1.000218,30832
36,498,-0.98025,30912
36,499,-1,31017
36,500,-1,31102
36,501,-0.98025,31162
36,502,-1.000163,31207
36,503,-1.000112,31312
36,504,-1.000163,31352
36,505,-0.98025,31367
36,506,-0.99605,31492
36,507,-0.99605,31602
36,508,-0.98025,31607
36,509,-1.000054,31737
36,510,-1,31777
36,511,-1.000272,31782
36,512,-1.000056,31872
36,513,-1.000272,31932
36,514,-0.99605,32027
36,515,-1.000272,32032
36,516,-1.000272,32107
36,517,-1.000272,32172
36,518,-1.000272,32177
36,519,-1.000054,32197
36,520,-0.9842,32237
36,521,-0.98025,32242
36,522,-1.000218,32282
36,523,-0.99605,32397
36,524,-1.000218,32437
37,524,1.045657,32827
37,525,-1.000272,32892
37,526,-1,32927
37,527,-1.000272,32932
37,528,-1,32977
38,528,1.146786,33047
38,529,-0.98025,33112
38,530,-1.000056,33222
38,531,-1.000272,33287
38,532,-1,33322
38,533,-1.000272,33337
38,534,-1.000054,33377
38,535,-1.000272,33502
38,536,-1.000272,33507
38,537,-1,33632
38,538,-0.98815,33677
38,539,-1.00028,33682
38,540,-1.000163,33772
39,540,1.148981,33842
39,541,-0.98025,33907
39,542,-1.000272,33912
39,543,-1.000272,33917
39,544,-1,33997
39,545,-1.000112,34117
40,545,1.12959,34197
40,546,-1.000218,34252
40,547,-1.000272,34387
40,548,-1.000272,34447
40,549,-0.98025,34452
40,550,-1.000272,34517
40,551,-1.000163,34547
41,551,1.105957,34667
41,552,-1.00028,34732
