Goals,Deaths,Reward,Step 
64,753,1.052083,74490
64,754,-1,74570
64,755,-1,74660
64,756,-1,74745
65,756,1.059524,74915
65,757,-1,74980
66,757,1.05848,75155
66,758,-1,75225
66,759,-1,75285
67,759,1.055556,75465
68,759,1.063291,75625
68,760,-1,75670
68,761,-1,75725
68,762,-1,75885
68,763,-1,75970
68,764,-1,76020
68,765,-1,76115
69,765,1.053476,76305
69,766,-1,76360
69,767,-1,76420
70,767,1.058824,76590
70,768,-1,76655
70,769,-1,76710
70,770,-1,76770
71,770,1.067568,76920
71,771,-1,77055
71,772,-1,77130
71,773,-1,77210
71,774,-1,77300
71,775,-1,77455
71,776,-1,77530
71,777,-1,77580
71,778,-1,77705
71,779,-1,77790
72,779,1.068966,77935
72,780,-1,77985
72,781,-1,78080
72,782,-1,78160
72,783,-1,78235
72,784,-1,78360
72,785,-1,78425
72,786,-1,78500
72,787,-1,78545
72,788,-1,78600
72,789,-1,78720
72,790,-1,78835
73,790,1.055249,79020
73,791,-1,79080
73,792,-1,79180
73,793,-1,79240
74,793,1.04329,79475
74,794,-1,79575
74,795,-1,79655
75,795,1.064935,79810
75,796,-1,79930
76,796,1.058824,80100
77,796,1.045455,80320
77,797,-1,80390
77,798,-1,80425
77,799,-1,80475
77,800,-1,80570
77,801,-1,80665
77,802,-1,80815
77,803,-1,80950
77,804,-1,81080
77,805,-1,81140
77,806,-1,81210
78,806,1.058824,81380
78,807,-1,81495
78,808,-1,81550
78,809,-1,81595
78,810,-1,81740
78,811,-1,81860
78,812,-1,81965
78,813,-1,82050
79,813,1.074074,82185
79,814,-1,82270
79,815,-1,82365
80,815,1.064935,82520
80,816,-1,82570
80,817,-1,82670
80,818,-1,82790
80,819,-1,82905
80,820,-1,82995
80,821,-1,83065
80,822,-1,83140
81,822,1.057804,83315
81,823,-1,83380
81,824,-1,83530
81,825,-1,83625
81,826,-1,83740
81,827,-1,83790
81,828,-1,83845
81,829,-1,83925
81,830,-1,84045
81,831,-1,84150
81,832,-1,84265
81,833,-1,84355
82,833,1.062893,84515
82,834,-1,84610
83,834,1.051813,84805
83,835,-1,84980
83,836,-1,85045
83,837,-1,85140
83,838,-1,85230
84,838,1.06993,85375
84,839,-1,85440
84,840,-1,85500
85,840,1.052083,85695
85,841,-1,85805
85,842,-1,85910
85,843,-1,85970
85,844,-1,86105
85,845,-1,86205
86,845,1.062893,86365
86,846,-1,86425
86,847,-1,86520
86,848,-1,86580
86,849,-1,86655
86,850,-1,86700
86,851,-1,86765
87,851,1.066667,86915
87,852,-1,86965
88,852,1.070922,87110
88,853,-1,87180
88,854,-1,87235
88,855,-1,87280
88,856,-1,87360
88,857,-1,87430
88,858,-1,87495
88,859,-1,87700
88,860,-1,87790
89,860,1.060241,87960
89,861,-1,88100
89,862,-1,88140
89,863,-1,88215
89,864,-1,88310
89,865,-1,88410
90,865,1.060606,88575
90,866,-1,88655
90,867,-1,88750
90,868,-1,88880
90,869,-1,89085
90,870,-1,89230
90,871,-1,89335
90,872,-1,89400
90,873,-1,89520
90,874,-1,89600
90,875,-1,89680
90,876,-1,89795
90,877,-1,89875
90,878,-1,89970
90,879,-1,90075
90,880,-1,90165
90,881,-1,90215
91,881,1.050761,90415
91,882,-1,90485
91,883,-1,90595
91,884,-1,90765
