Goals,Deaths,Reward,Step 
35,582,-1,63390
36,582,1.045249,63615
36,583,-1,63770
36,584,-1,63960
37,584,1.050761,64160
37,585,-1,64255
37,586,-1,64460
37,587,-1,64675
37,588,-1,64760
37,589,-1,64840
37,590,-1,64985
37,591,-1,65070
37,592,-1,65175
37,593,-1,65290
37,594,-1,65365
37,595,-1,65520
37,596,-1,65585
37,597,-1,65770
37,598,-1,65870
37,599,-1,66125
37,600,-1,66215
37,601,-1,66415
38,601,1.049261,66620
38,602,-1,66740
38,603,-1,66835
38,604,-1,66985
38,605,-1,67060
39,605,1.062893,67220
39,606,-1,67275
39,607,-1,67340
39,608,-1,67525
39,609,-1,67620
39,610,-1,67690
39,611,-1,67785
40,611,1.036765,68060
40,612,-1,68140
41,612,1.055556,68320
41,613,-1,68390
41,614,-1,68515
41,615,-1,68600
41,616,-1,68635
41,617,-1,68825
41,618,-1,68910
41,619,-1,69100
41,620,-1,69290
41,621,-1,69350
42,621,1.05988,69520
42,622,-1,69680
42,623,-1,69835
42,624,-1,69905
42,625,-1,69970
43,625,1.038023,70235
43,626,-1,70300
43,627,-1,70350
43,628,-1,70410
43,629,-1,70485
43,630,-1,70645
43,631,-1,70710
43,632,-1,70890
43,633,-1,70960
43,634,-1,71080
43,635,-1,71170
43,636,-1,71245
43,637,-1,71345
43,638,-1,71445
43,639,-1,71590
43,640,-1,71645
43,641,-1,71755
43,642,-1,71965
44,642,1.035842,72245
44,643,-1,72410
44,644,-1,72570
44,645,-1,72640
44,646,-1,72720
44,647,-1,72900
45,647,1.045455,73120
45,648,-1,73215
45,649,-1,73385
45,650,-1,73480
45,651,-1,73585
45,652,-1,73680
45,653,-1,73745
45,654,-1,73870
45,655,-1,74010
45,656,-1,74090
45,657,-1,74205
45,658,-1,74430
45,659,-1,74520
45,660,-1,74685
45,661,-1,74775
45,662,-1,74840
45,663,-1,74955
45,664,-1,75005
45,665,-1,75080
45,666,-1,75170
45,667,-1,75250
45,668,-1,75340
46,668,1.044053,75570
47,668,1.049505,75775
47,669,-1,75890
47,670,-1,75990
47,671,-1,76050
48,671,1.04717,76265
48,672,-1,76470
48,673,-1,76565
48,674,-1,76615
48,675,-1,76685
48,676,-1,76835
48,677,-1,76935
48,678,-1,77010
48,679,-1,77080
48,680,-1,77260
48,681,-1,77335
48,682,-1,77540
49,682,1.066667,77690
49,683,-1,77735
50,683,1.037594,78005
50,684,-1,78130
50,685,-1,78200
50,686,-1,78355
50,687,-1,78680
50,688,-1,78805
50,689,-1,78920
50,690,-1,79065
50,691,-1,79180
50,692,-1,79295
50,693,-1,79350
50,694,-1,79420
51,694,1.037175,79690
51,695,-1,79860
51,696,-1,80030
51,697,-1,80095
51,698,-1,80195
51,699,-1,80395
51,700,-1,80605
51,701,-1,80705
52,701,1.052083,80900
52,702,-1,80970
53,702,1.033784,81270
53,703,-1,81325
54,703,1.05814,81500
54,704,-1,81570
54,705,-1,81635
54,706,-1,81760
54,707,-1,81855
54,708,-1,81945
54,709,-1,82185
54,710,-1,82295
54,711,-1,82405
54,712,-1,82485
54,713,-1,82550
54,714,-1,82610
55,714,1.051282,82805
55,715,-1,82875
55,716,-1,82975
55,717,-1,83040
55,718,-1,83220
55,719,-1,83355
55,720,-1,83400
55,721,-1,83525
55,722,-1,83730
55,723,-1,83915
55,724,-1,84030
55,725,-1,84280
55,726,-1,84345
55,727,-1,84455
55,728,-1,84520
55,729,-1,84595
55,730,-1,84770
55,731,-1,84860
56,731,1.05988,85030
56,732,-1,85185
57,732,1.045662,85405
57,733,-1,85510
57,734,-1,85595
57,735,-1,85665
57,736,-1,85785
57,737,-1,85940
57,738,-1,86020
57,739,-1,86125
57,740,-1,86180
57,741,-1,86265
57,742,-1,86460
57,743,-1,86565
57,744,-1,86620
57,745,-1,86785
57,746,-1,86885
57,747,-1,86970
57,748,-1,87025
57,749,-1,87150
57,750,-1,87210
57,751,-1,87380
58,751,1.057471,87555
58,752,-1,87610
