Goals,Deaths,Reward,Step 
492,239,1.073802,82669
493,239,1.043975,82899
493,240,-1.000272,83024
493,241,-1.000272,83174
494,241,1.093186,83284
494,242,-1.000272,83484
494,243,-1.000272,83549
494,244,-1.000272,83654
494,245,-0.98025,83834
495,245,1.084266,83989
495,246,-1.000272,84104
495,247,-1.000272,84219
495,248,-0.98025,84444
495,249,-1.000272,84594
496,249,1.116007,84684
496,250,-1.000272,84809
497,250,1.153574,84874
497,251,-1.000272,85039
498,251,1.11876,85144
499,251,1.104496,85264
500,251,1.079728,85389
500,252,-0.98025,85599
501,252,1.148981,85669
502,252,1.096815,85774
502,253,-0.98025,85829
502,254,-0.98025,85989
503,254,1.054075,86174
503,255,-1.000272,86429
503,256,-0.98025,86579
503,257,-1.000272,86709
504,257,1.161018,86774
505,257,1.130861,86864
505,258,-1.000272,87024
506,258,1.061839,87189
506,259,-1.000272,87329
506,260,-1.000272,87469
506,261,-1.000272,87629
506,262,-1.000272,87799
507,262,1.096815,87904
507,263,-1.000272,88024
508,263,1.09232,88134
508,264,-1.000272,88239
508,265,-0.98025,88394
509,265,1.129598,88474
510,265,1.146786,88544
510,266,-1.000272,88624
511,266,1.14475,88704
511,267,-0.98025,88854
511,268,-1.000272,89029
512,268,1.11467,89119
512,269,-0.98025,89294
513,269,1.063019,89454
514,269,1.087447,89569
515,269,1.09849,89699
516,269,1.080373,89824
517,269,1.045599,90044
517,270,-1.000272,90174
518,270,1.11409,90284
519,270,1.133386,90374
519,271,-1.000272,90499
520,271,1.151329,90579
521,271,1.103083,90699
522,271,1.097767,90804
523,271,1.089013,90919
523,272,-1.000272,91064
523,273,-1.000272,91169
524,273,1.109618,91264
524,274,-0.98025,91379
524,275,-0.98025,91534
525,275,1.088223,91649
526,275,1.054673,91834
527,275,1.11467,91924
527,276,-1.000272,92104
528,276,1.118775,92189
528,277,-1.000272,92354
529,277,1.07015,92499
530,277,1.075485,92634
530,278,-1.000272,92749
531,278,1.063019,92909
532,278,1.171265,92979
533,278,1.138798,93064
533,279,-1.000272,93164
534,279,1.192164,93224
535,279,1.039888,93474
536,279,1.083061,93594
537,279,1.090637,93704
538,279,1.082643,93864
538,280,-1.000272,94004
539,280,1.099728,94104
539,281,-1.000272,94229
540,281,1.091471,94339
540,282,-1.000272,94474
540,283,-1.000272,94659
541,283,1.148981,94729
542,283,1.13211,94819
543,283,1.11467,94909
543,284,-1.000272,94969
544,284,1.087447,95084
545,284,1.092214,95224
545,285,-1.000272,95434
546,285,1.134863,95509
547,285,1.112343,95619
547,286,-1.000272,95834
547,287,-1.000272,96004
548,287,1.127933,96084
549,287,1.146786,96154
550,287,1.081695,96279
550,288,-1.000272,96284
551,288,1.069658,96429
552,288,1.089818,96544
552,289,-1.000272,96719
552,290,-1.000272,96724
553,290,1.089818,96839
554,290,1.124728,96919
555,290,1.124728,96999
556,290,1.108423,97094
557,290,1.148981,97164
557,291,-1.000272,97339
557,292,-0.98025,97439
558,292,1.126133,97534
558,293,-1.000272,97679
558,294,-1.000272,97819
558,295,-1.000272,97924
559,295,1.086684,98039
560,295,1.156736,98114
561,295,1.07167,98254
561,296,-1.000272,98424
561,297,-1.000272,98569
562,297,1.131307,98649
563,297,1.053782,98834
563,298,-1.000272,98924
563,299,-0.98025,99074
563,300,-0.98025,99164
564,300,1.10522,99284
565,300,1.059251,99454
566,300,1.097767,99559
566,301,-1.000272,99719
566,302,-0.98025,99814
566,303,-1.000272,100009
566,303,-5.448073E-05,100010
566,304,-1.000272,100145
566,305,-0.98025,100255
566,306,-1.000272,100375
567,306,1.089194,100520
568,306,1.133386,100610
569,306,1.09232,100720
570,306,1.073257,100860
570,307,-0.98025,101040
571,307,1.081028,101165
572,307,1.088716,101310
573,307,1.138616,101385
573,308,-1.000272,101555
574,308,1.148981,101625
574,309,-1.000272,101630
574,310,-0.98025,101740
574,311,-1.000272,101880
574,312,-1.000272,102075
574,313,-1.000272,102190
575,313,1.080373,102315
576,313,1.094067,102425
577,313,1.079093,102555
577,314,-0.98025,102720
578,314,1.127933,102800
579,314,1.143207,102885
579,315,-1.000272,102970
580,315,1.100738,103070
581,315,1.172141,103130
582,315,1.057199,103305
582,316,-0.98025,103485
583,316,1.111493,103595
584,316,1.082372,103720
585,316,1.091179,103860
585,317,-1.000272,104050
585,318,-0.98025,104190
586,318,1.122843,104290
587,318,1.13211,104380
587,319,-1.000272,104570
588,319,1.10282,104670
588,320,-1.000272,104795
589,320,1.087447,104910
590,320,1.06383,105070
591,320,1.087447,105185
591,321,-0.98025,105355
592,321,1.066394,105505
592,322,-0.98025,105660
593,322,1.14475,105740
593,323,-1.000272,105850
594,323,1.079274,106020
594,324,-0.98025,106145
595,324,1.117375,106230
596,324,1.116007,106320
597,324,1.107255,106415
597,325,-0.98025,106565
597,326,-1.000272,106690
598,326,1.109036,106805
599,326,1.108423,106900
599,327,-1.000272,107025
600,327,1.101768,107125
600,328,-1.000272,107190
601,328,1.158458,107255
602,328,1.087447,107370
603,328,1.087318,107520
603,329,-1.000272,107660
604,329,1.147955,107740
605,329,1.12964,107835
606,329,1.050233,108035
607,329,1.121679,108120
607,330,-0.98025,108435
608,330,1.085935,108555
609,330,1.108423,108650
609,331,-1.000272,108840
610,331,1.096815,108945
611,331,1.123917,109045
612,331,1.112087,109135
612,332,-0.98025,109280
613,332,1.075485,109415
614,332,1.091471,109525
615,332,1.147955,109605
615,333,-0.98025,109750
616,333,1.113208,109860
617,333,1.123917,109960
617,334,-0.98025,110025
617,335,-1.000272,110165
617,336,-1.000272,110295
618,336,1.093186,110405
619,336,1.091179,110545
620,336,1.117375,110630
621,336,1.127933,110710
622,336,1.073802,110845
622,337,-0.98025,110850
623,337,1.088223,110965
624,337,1.091471,111075
625,337,1.104991,111170
626,337,1.09232,111280
627,337,1.100738,111380
627,338,-1.000272,111535
628,338,1.137397,111620
629,338,1.121679,111705
629,339,-1.000272,111830
629,340,-1.000272,111995
630,340,1.061077,112160
631,340,1.082372,112285
632,340,1.094938,112420
633,340,1.155978,112485
633,341,-1.000272,112670
633,342,-0.98025,112775
634,342,1.071156,112915
634,343,-1.000272,112970
635,343,1.112087,113060
636,343,1.096815,113165
637,343,1.101768,113265
638,343,1.142585,113335
638,344,-1.000272,113460
639,344,1.104991,113555
640,344,1.086684,113670
641,344,1.12964,113765
641,345,-0.98025,113890
642,345,1.072191,114030
643,345,1.134863,114105
644,345,1.134863,114180
645,345,1.098737,114285
646,345,1.163662,114350
647,345,1.121791,114450
648,345,1.066842,114600
649,345,1.118775,114685
650,345,1.081695,114810
651,345,1.073802,114945
651,346,-1.000272,115065
652,346,1.117789,115170
652,347,-1.000272,115350
653,347,1.081028,115475
653,348,-0.98025,115655
653,349,-1.000272,115775
653,350,-1.000272,115915
654,350,1.112087,116005
654,351,-1.000272,116125
655,351,1.17848,116190
656,351,1.060703,116355
656,352,-0.98025,116550
656,353,-1.000272,116690
657,353,1.100738,116790
658,353,1.069658,116935
659,353,1.088223,117050
660,353,1.100738,117150
661,353,1.081695,117275
661,354,-1.000272,117445
661,355,-1.000272,117450
662,355,1.065517,117605
663,355,1.095881,117710
663,356,-1.000272,117830
663,357,-1.000272,117835
663,358,-1.000272,118000
663,359,-1.000272,118105
663,360,-1.000272,118110
663,361,-1.000272,118255
664,361,1.092743,118395
665,361,1.124728,118475
666,361,1.058207,118650
667,361,1.083761,118770
668,361,1.151243,118840
669,361,1.100738,118940
670,361,1.148981,119010
671,361,1.06383,119170
671,362,-1.000272,119225
672,362,1.079728,119350
673,362,1.12631,119430
673,363,-1.000272,119485
673,364,-1.000272,119670
674,364,1.117375,119755
674,365,-1.000272,119860
674,366,-1.000272,120000
675,366,1.074355,120135
676,366,1.12631,120215
677,366,1.123917,120315
678,366,1.100395,120440
679,366,1.126133,120535
679,367,-1.000272,120645
680,367,1.101051,120770
680,368,-1.000272,120905
681,368,1.085935,121025
681,369,-1.000272,121140
681,370,-1.000272,121265
682,370,1.069011,121470
683,370,1.121679,121555
683,371,-1.000272,121675
683,372,-0.98025,121810
684,372,1.093186,121920
684,373,-0.98025,122045
684,374,-1.000272,122165
685,374,1.049479,122370
686,374,1.071156,122510
687,374,1.163662,122575
688,374,1.085539,122730
689,374,1.068221,122880
690,374,1.106111,122975
691,374,1.083061,123095
692,374,1.07272,123235
692,375,-1.000272,123405
693,375,1.129598,123485
694,375,1.076064,123620
695,375,1.128446,123715
695,376,-1.000272,123855
696,376,1.12631,123935
696,377,-1.000272,124055
696,378,-1.000272,124060
696,379,-1.000272,124065
697,379,1.101768,124165
698,379,1.081695,124290
699,379,1.12021,124375
699,380,-1.000272,124440
699,381,-1.000272,124620
700,381,1.085975,124775
700,382,-1.000272,124880
701,382,1.096815,124985
701,382,0.00395,125011
701,383,-0.98025,125081
702,383,1.133386,125171
703,383,1.068221,125321
704,383,1.173596,125386
704,384,-1.000272,125541
705,384,1.07963,125711
706,384,1.083041,125871
706,385,-1.000272,126166
707,385,1.082372,126291
708,385,1.073802,126426
709,385,1.058899,126596
709,386,-0.98025,126671
710,386,1.164678,126741
711,386,1.086684,126856
712,386,1.12631,126936
712,387,-1.000272,127066
713,387,1.074916,127201
713,388,-1.000272,127406
714,388,1.127933,127486
714,389,-0.98025,127671
715,389,1.07167,127811
716,389,1.099115,127941
717,389,1.12021,128026
718,389,1.098737,128131
719,389,1.117375,128216
719,390,-1.000272,128366
720,390,1.062228,128526
721,390,1.077853,128656
721,391,-0.98025,128801
722,391,1.095881,128906
723,391,1.106111,129001
724,391,1.121679,129086
725,391,1.106111,129181
726,391,1.134693,129271
727,391,1.081695,129396
728,391,1.088716,129541
729,391,1.095881,129646
730,391,1.097767,129751
730,392,-1.000272,129876
731,392,1.080373,130001
