Goals,Deaths,Reward,Step 
323,190,-1.000272,42137
324,190,1.115904,42242
325,190,1.081695,42367
325,191,-1.000272,42412
326,191,1.13211,42502
327,191,1.101051,42627
327,192,-1.000272,42802
328,192,1.113364,42892
328,193,-1.000272,43017
329,193,1.099728,43117
329,194,-1.000272,43212
329,195,-1.000272,43262
330,195,1.10282,43362
331,195,1.098737,43467
332,195,1.08968,43612
333,195,1.13211,43702
333,196,-1.000272,43852
334,196,1.084473,43972
335,196,1.060334,44137
335,197,-0.98025,44232
335,198,-1.000272,44292
335,199,-0.98025,44377
335,200,-1.000272,44462
335,201,-1.000272,44542
335,202,-1.000272,44687
336,202,1.069658,44832
336,203,-1.000272,44937
337,203,1.074916,45072
338,203,1.143207,45157
338,204,-0.98025,45212
339,204,1.086684,45327
339,205,-1.000272,45412
339,206,-1.000272,45462
340,206,1.121791,45562
340,207,-1.000272,45612
341,207,1.101051,45737
341,208,-1.000272,45887
342,208,1.106111,45982
343,208,1.14475,46062
344,208,1.113364,46152
345,208,1.077853,46282
345,209,-0.98025,46327
346,209,1.095881,46432
346,210,-1.000272,46537
347,210,1.110659,46647
348,210,1.080373,46772
348,211,-1.000272,46937
348,212,-1.000272,47147
349,212,1.128446,47242
350,212,1.107469,47357
350,213,-1.000272,47417
351,213,1.166394,47477
352,213,1.081695,47602
352,214,-1.000272,47662
353,214,1.117789,47767
353,215,-1.000272,47852
353,216,-1.000272,47917
354,216,1.104496,48037
355,216,1.116007,48127
356,216,1.12964,48222
357,216,1.161018,48287
357,217,-1.000272,48317
358,217,1.134693,48407
358,218,-0.98025,48462
358,219,-0.98025,48537
359,219,1.087777,48687
360,219,1.09232,48797
361,219,1.07015,48942
361,220,-1.000272,49007
362,220,1.055593,49187
362,221,-1.000272,49257
362,222,-1.000272,49302
362,223,-0.98025,49417
362,224,-1.000272,49477
363,224,1.093186,49587
364,224,1.087447,49702
364,225,-0.98025,49777
365,225,1.089818,49892
365,226,-1.000272,49992
365,226,0.00395,50008
365,227,-1.000272,50108
366,227,1.096086,50243
367,227,1.096815,50348
367,228,-1.000272,50443
367,229,-1.000272,50538
368,229,1.151243,50608
369,229,1.109618,50703
369,230,-1.000272,50793
370,230,1.08225,50953
370,231,-1.000272,51098
371,231,1.094966,51203
372,231,1.074098,51388
373,231,1.175166,51448
374,231,1.081028,51573
374,232,-1.000272,51643
375,232,1.080373,51768
376,232,1.057867,51943
377,232,1.12021,52028
378,232,1.138798,52113
379,232,1.178299,52173
380,232,1.110659,52283
381,232,1.076651,52413
381,233,-1.000272,52478
381,234,-1.000272,52568
382,234,1.116007,52658
383,234,1.126133,52753
383,235,-0.98025,52823
384,235,1.127933,52903
385,235,1.151243,52973
386,235,1.064244,53128
387,235,1.11975,53228
388,235,1.067597,53438
389,235,1.098737,53543
389,236,-1.000272,53598
389,237,-0.98025,53658
389,238,-1.000272,53718
389,239,-1.000272,53763
390,239,1.113208,53873
391,239,1.123917,53973
392,239,1.052359,54163
393,239,1.136714,54238
394,239,1.10282,54338
394,240,-1.000272,54398
395,240,1.11467,54488
395,241,-1.000272,54603
396,241,1.124728,54683
397,241,1.097767,54788
398,241,1.124728,54868
399,241,1.104991,54963
400,241,1.090637,55073
401,241,1.138616,55148
401,242,-0.98025,55218
401,243,-0.98025,55338
402,243,1.081695,55463
403,243,1.089818,55578
404,243,1.113208,55688
405,243,1.087447,55803
406,243,1.118775,55888
407,243,1.160595,55963
408,243,1.143207,56048
409,243,1.166809,56118
409,244,-1.000272,56183
410,244,1.116007,56273
410,245,-1.000272,56353
410,246,-1.000272,56433
411,246,1.106707,56548
412,246,1.093186,56658
413,246,1.080373,56783
414,246,1.133061,56858
415,246,1.116007,56948
416,246,1.095881,57053
416,247,-1.000272,57088
417,247,1.127277,57183
417,248,-1.000272,57253
417,249,-1.000272,57318
418,249,1.109618,57413
419,249,1.106111,57508
420,249,1.104991,57603
421,249,1.189242,57663
422,249,1.108423,57758
422,250,-1.000272,57833
422,251,-1.000272,57913
423,251,1.137397,57998
423,252,-0.98025,58043
424,252,1.095881,58148
425,252,1.090637,58258
426,252,1.10984,58373
426,253,-1.000272,58473
427,253,1.113364,58563
428,253,1.106111,58658
429,253,1.094067,58768
429,254,-0.98025,58828
430,254,1.091471,58938
430,255,-0.98025,59038
430,256,-1.000272,59113
430,257,-1.000272,59228
431,257,1.155978,59293
431,258,-1.000272,59343
432,258,1.134693,59433
432,259,-1.000272,59498
433,259,1.134693,59588
434,259,1.091471,59698
435,259,1.107255,59793
436,259,1.127933,59873
437,259,1.166394,59933
437,260,-1.000272,59978
438,260,1.094938,60113
438,261,-0.98025,60183
439,261,1.104991,60278
440,261,1.075485,60413
440,262,-1.000272,60583
440,263,-1.000272,60643
440,264,-1.000272,60703
441,264,1.151243,60773
442,264,1.11409,60883
442,265,-1.000272,60973
443,265,1.089818,61088
444,265,1.106707,61203
444,266,-1.000272,61243
445,266,1.171265,61313
446,266,1.112087,61403
447,266,1.07272,61543
448,266,1.093824,61678
449,266,1.086684,61793
450,266,1.085198,61913
451,266,1.090637,62023
451,267,-1.000272,62083
451,268,-0.98025,62128
451,269,-1.000272,62193
452,269,1.10984,62308
452,270,-0.98025,62358
452,271,-1.000272,62423
452,272,-0.98025,62518
453,272,1.104496,62638
453,273,-1.000272,62713
454,273,1.101768,62813
455,273,1.113208,62923
455,274,-1.000272,62973
456,274,1.14962,63053
456,275,-1.000272,63123
456,276,-1.000272,63178
457,276,1.115904,63283
457,277,-0.98025,63363
458,277,1.129598,63443
458,278,-1.000272,63488
459,278,1.117789,63593
459,279,-0.98025,63648
459,280,-0.98025,63738
459,281,-1.000272,63823
460,281,1.093186,63933
460,282,-1.000272,64063
461,282,1.076064,64198
462,282,1.099728,64298
462,283,-1.000272,64373
463,283,1.140573,64448
464,283,1.0811,64613
465,283,1.116007,64703
466,283,1.097767,64808
467,283,1.062621,64968
467,284,-1.000272,65038
467,285,-0.98025,65108
468,285,1.140232,65193
469,285,1.117375,65278
470,285,1.166809,65348
470,286,-1.000272,65418
470,287,-1.000272,65483
470,288,-1.000272,65553
471,288,1.129598,65633
472,288,1.109618,65728
473,288,1.124728,65808
474,288,1.07272,65948
474,289,-1.000272,65988
475,289,1.186417,66048
476,289,1.085198,66168
477,289,1.095508,66303
477,290,-1.000272,66408
478,290,1.09232,66518
479,290,1.142585,66588
480,290,1.103083,66708
481,290,1.123917,66808
481,291,-1.000272,66878
482,291,1.136714,66953
483,291,1.127933,67033
483,292,-1.000272,67078
483,293,-0.98025,67138
483,294,-1.000272,67318
483,295,-0.98025,67453
483,296,-1.000272,67488
483,297,-1.000272,67553
483,298,-0.98025,67618
483,299,-1.000272,67683
484,299,1.12631,67763
485,299,1.101768,67863
485,300,-0.98025,67938
486,300,1.140232,68023
486,301,-1.000272,68128
486,302,-1.000272,68218
487,302,1.163662,68283
488,302,1.146786,68353
488,303,-1.000272,68463
488,304,-1.000272,68563
489,304,1.127933,68643
490,304,1.074355,68778
491,304,1.094067,68888
492,304,1.123184,68973
493,304,1.130861,69063
494,304,1.097269,69193
495,304,1.055593,69373
495,305,-0.98025,69418
495,306,-1.000272,69533
495,307,-1.000272,69593
496,307,1.130861,69683
497,307,1.079093,69813
498,307,1.115904,69918
498,308,-1.000272,70023
498,309,-1.000272,70073
499,309,1.098737,70178
499,310,-1.000272,70238
500,310,1.103784,70358
501,310,1.100738,70458
502,310,1.140232,70543
503,310,1.116007,70633
503,311,-1.000272,70703
504,311,1.094067,70813
505,311,1.106111,70908
505,312,-1.000272,71028
506,312,1.089013,71143
507,312,1.073802,71278
507,313,-1.000272,71378
508,313,1.121791,71478
509,313,1.151243,71548
509,314,-1.000272,71598
509,315,-0.98025,71653
510,315,1.113364,71743
510,316,-0.98025,71793
511,316,1.127933,71873
512,316,1.113364,71963
513,316,1.089013,72078
514,316,1.134863,72153
514,317,-0.98025,72238
514,318,-1.000272,72323
515,318,1.067295,72473
516,318,1.071156,72613
516,319,-1.000272,72668
516,320,-0.98025,72743
517,320,1.158458,72808
518,320,1.089013,72923
519,320,1.156736,72998
520,320,1.141701,73083
520,321,-1.000272,73148
520,322,-0.98025,73278
520,323,-0.98025,73413
521,323,1.049979,73613
522,323,1.057199,73788
523,323,1.085935,73908
523,324,-1.000272,73943
524,324,1.103784,74063
524,325,-1.000272,74143
524,326,-0.98025,74208
525,326,1.080373,74333
525,327,-1.000272,74408
525,328,-1.000272,74513
526,328,1.092743,74653
527,328,1.113364,74743
528,328,1.110839,74833
529,328,1.153574,74898
530,328,1.134863,74973
530,328,-5.448073E-05,75009
530,329,-1.000272,75079
531,329,1.099115,75209
531,330,-0.98025,75269
531,331,-0.98025,75309
531,332,-0.98025,75424
531,333,-1.000272,75489
531,334,-1.000272,75569
532,334,1.056546,75749
532,335,-1.000272,75879
533,335,1.091471,75989
534,335,1.089013,76104
535,335,1.064244,76259
536,335,1.096673,76389
537,335,1.126133,76484
537,336,-1.000272,76544
537,337,-1.000272,76599
538,337,1.124728,76679
538,338,-0.98025,76734
538,339,-1.000272,76839
539,339,1.110839,76929
539,340,-1.000272,77004
540,340,1.093824,77139
541,340,1.074355,77274
542,340,1.097875,77404
542,341,-0.98025,77524
542,342,-1.000272,77569
542,343,-0.98025,77639
543,343,1.085109,77794
543,344,-1.000272,77864
